"parentEventID","eventID","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","eventDate","year","month","day","institutionCode","eventTime","habitat","fieldNumber","eventRemarks","type","institutionID","datasetName","datasetID","language","rightsHolder","references","locationID","higherGeography","continent","waterBody","country","countryCode","locality","minimumDepthInMeters","maximumDepthInMeters","decimalLatitude","decimalLongitude","geodeticDatum","georeferencedBy"
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0430:E33:100","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-25,"2023","10","25","Dirección General Marítima (DIMAR)","18:37:00","Zona Pelágica","SP-23-0430:E33:100","La estación de muestra fue la 33. La profundidad de muestra fue de 100 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,2,-79,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0433:E33:20","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-25,"2023","10","25","Dirección General Marítima (DIMAR)","18:37:00","Zona Pelágica","SP-23-0433:E33:20","La estación de muestra fue la 33. La profundidad de muestra fue de 20 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,2,-79,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0434:E33:0","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-25,"2023","10","25","Dirección General Marítima (DIMAR)","18:37:00","Zona Pelágica","SP-23-0434:E33:0","La estación de muestra fue la 33. La profundidad de muestra fue de 0 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,2,-79,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0447:E49:100","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-26,"2023","10","26","Dirección General Marítima (DIMAR)","10:32:00","Zona Pelágica","SP-23-0447:E49:100","La estación de muestra fue la 49. La profundidad de muestra fue de 100 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,2,-80,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0450:E49:20","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-26,"2023","10","26","Dirección General Marítima (DIMAR)","10:32:00","Zona Pelágica","SP-23-0450:E49:20","La estación de muestra fue la 49. La profundidad de muestra fue de 20 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,2,-80,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0451:E49:0","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-26,"2023","10","26","Dirección General Marítima (DIMAR)","10:32:00","Zona Pelágica","SP-23-0451:E49:0","La estación de muestra fue la 49. La profundidad de muestra fue de 0 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,2,-80,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0456:E65:100","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-27,"2023","10","27","Dirección General Marítima (DIMAR)","01:22:00","Zona Pelágica","SP-23-0456:E65:100","La estación de muestra fue la 65. La profundidad de muestra fue de 100 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,2,-81,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0458:E65:50","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-27,"2023","10","27","Dirección General Marítima (DIMAR)","01:22:00","Zona Pelágica","SP-23-0458:E65:50","La estación de muestra fue la 65. La profundidad de muestra fue de 50 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,2,-81,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0460:E65:20","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-27,"2023","10","27","Dirección General Marítima (DIMAR)","01:22:00","Zona Pelágica","SP-23-0460:E65:20","La estación de muestra fue la 65. La profundidad de muestra fue de 20 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,2,-81,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0461:E65:0","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-27,"2023","10","27","Dirección General Marítima (DIMAR)","01:22:00","Zona Pelágica","SP-23-0461:E65:0","La estación de muestra fue la 65. La profundidad de muestra fue de 0 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,2,-81,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0466:E81:100","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-27,"2023","10","27","Dirección General Marítima (DIMAR)","16:18:00","Zona Pelágica","SP-23-0466:E81:100","La estación de muestra fue la 81. La profundidad de muestra fue de 100 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,2,-82,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0468:E81:50","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-27,"2023","10","27","Dirección General Marítima (DIMAR)","16:18:00","Zona Pelágica","SP-23-0468:E81:50","La estación de muestra fue la 81. La profundidad de muestra fue de 50 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,2,-82,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0470:E81:20","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-27,"2023","10","27","Dirección General Marítima (DIMAR)","16:18:00","Zona Pelágica","SP-23-0470:E81:20","La estación de muestra fue la 81. La profundidad de muestra fue de 20 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,2,-82,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0471:E81:0","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-27,"2023","10","27","Dirección General Marítima (DIMAR)","16:18:00","Zona Pelágica","SP-23-0471:E81:0","La estación de muestra fue la 81. La profundidad de muestra fue de 0 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,2,-82,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0476:E97:100","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-28,"2023","10","28","Dirección General Marítima (DIMAR)","07:58:00","Zona Pelágica","SP-23-0476:E97:100","La estación de muestra fue la 97. La profundidad de muestra fue de 100 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,2,-83,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0478:E97:50","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-28,"2023","10","28","Dirección General Marítima (DIMAR)","07:58:00","Zona Pelágica","SP-23-0478:E97:50","La estación de muestra fue la 97. La profundidad de muestra fue de 50 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,2,-83,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0480:E97:20","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-28,"2023","10","28","Dirección General Marítima (DIMAR)","07:58:00","Zona Pelágica","SP-23-0480:E97:20","La estación de muestra fue la 97. La profundidad de muestra fue de 20 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,2,-83,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0481:E97:0","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-28,"2023","10","28","Dirección General Marítima (DIMAR)","07:58:00","Zona Pelágica","SP-23-0481:E97:0","La estación de muestra fue la 97. La profundidad de muestra fue de 0 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,2,-83,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0486:E113:100","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-29,"2023","10","29","Dirección General Marítima (DIMAR)","00:12:00","Zona Pelágica","SP-23-0486:E113:100","La estación de muestra fue la 113. La profundidad de muestra fue de 100 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,2,-84,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0488:E113:50","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-29,"2023","10","29","Dirección General Marítima (DIMAR)","00:12:00","Zona Pelágica","SP-23-0488:E113:50","La estación de muestra fue la 113. La profundidad de muestra fue de 50 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,2,-84,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0490:E113:20","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-29,"2023","10","29","Dirección General Marítima (DIMAR)","00:12:00","Zona Pelágica","SP-23-0490:E113:20","La estación de muestra fue la 113. La profundidad de muestra fue de 20 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,2,-84,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0491:E113:0","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-29,"2023","10","29","Dirección General Marítima (DIMAR)","00:12:00","Zona Pelágica","SP-23-0491:E113:0","La estación de muestra fue la 113. La profundidad de muestra fue de 0 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,2,-84,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0496:E111:100","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-29,"2023","10","29","Dirección General Marítima (DIMAR)","09:49:00","Zona Pelágica","SP-23-0496:E111:100","La estación de muestra fue la 111. La profundidad de muestra fue de 100 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,3,-84,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0498:E111:50","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-29,"2023","10","29","Dirección General Marítima (DIMAR)","09:49:00","Zona Pelágica","SP-23-0498:E111:50","La estación de muestra fue la 111. La profundidad de muestra fue de 50 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,3,-84,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0500:E111:20","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-29,"2023","10","29","Dirección General Marítima (DIMAR)","09:49:00","Zona Pelágica","SP-23-0500:E111:20","La estación de muestra fue la 111. La profundidad de muestra fue de 20 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",20,3,-84,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0501:E111:0","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-29,"2023","10","29","Dirección General Marítima (DIMAR)","09:49:00","Zona Pelágica","SP-23-0501:E111:0","La estación de muestra fue la 111. La profundidad de muestra fue de 0 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",0,3,-84,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0506:E95:100","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-29,"2023","10","29","Dirección General Marítima (DIMAR)","18:58:00","Zona Pelágica","SP-23-0506:E95:100","La estación de muestra fue la 95. La profundidad de muestra fue de 100 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",100,3,-83,"WGS84","Laura Carolina Ortiz Mieles "
"DIMAR:CCCP:ERFEN:2023","DIMAR:CCCP:ERFEN:2023:SP-23-0508:E95:50","Botella Niskin","1 L","L","113 muestras de un litro",2023-10-29,"2023","10","29","Dirección General Marítima (DIMAR)","18:58:00","Zona Pelágica","SP-23-0508:E95:50","La estación de muestra fue la 95. La profundidad de muestra fue de 50 metros.","Event","830.027.904-1","Fitoplancton del Crucero Oceanográfico Cuenca Pacífica Colombiana LXIII / XXVI Crucero Regional Conjunto CPPS","cecoldo.iden_09ef25db-2917-44ae-b3eb-d2266f0fad3e","es","Dirección General Marítima (DIMAR)","https://cecoldo.dimar.mil.co/geonetwork/srv/spa/catalog.search#/metadata/09ef25db-2917-44ae-b3eb-d2266f0fad3e","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cuenca Pacífica Colombiana","0",50,3,-83,"WGS84","Laura Carolina Ortiz Mieles "
